Tempo,Item,Taxa de giro em X,Taxa de giro em Y,Taxa de giro em Z,Aceleração em Z,Pitch,Roll,
Segundos,it,º/s,º/s,º/s,g,º,º,
65236,13460,0,0,0,1.017,0,0,
65241,13461,0,0,0,1.002,0,0,
65246,13462,0,0,0,0.986,0,0,
65251,13463,0,0,0,0.995,0,0,
65256,13464,0,0,0,0.984,0,0,
65260,13465,0,0,0,0.994,0,0,
65266,13466,0,0,0,1.007,0,0,
65270,13467,0,0,0,0.875,0,0,
65275,13468,0,0,0,1.008,0,0,
65280,13469,0,0,0,0.875,0,0,
65285,13470,0,0,0,0.998,0,0,
65290,13471,0,0,0,1.006,0,0,
65295,13472,0,0,0,1.012,0,0,
65300,13473,0,0,0,1.029,0,0,
65305,13474,0,0,0,1.018,0,0,
65309,13475,0,0,0,1.013,0,0,
65314,13476,0,0,0,0.998,0,0,
65319,13477,0,0,0,0.993,0,0,
65324,13478,0,0,0,0.989,0,0,
65329,13479,0,0,0,0.985,0,0,
65333,13480,0,0,0,0.998,0,0,
65338,13481,0,0,0,1.008,0,0,
65343,13482,0,0,0,1.002,0,0,
65348,13483,0,0,0,1.000,0,0,
65353,13484,0,0,0,1.000,0,0,
65357,13485,0,0,0,0.989,0,0,
65362,13486,0,0,0,0.996,0,0,
65367,13487,0,0,0,0.991,0,0,
65372,13488,0,0,0,0.994,0,0,
65377,13489,0,0,0,0.997,0,0,
65382,13490,0,0,0,0.988,0,0,
65387,13491,0,0,0,0.987,0,0,
65392,13492,0,0,0,0.974,0,0,
65397,13493,0,0,0,0.968,0,0,
65402,13494,0,0,0,0.974,0,0,
65406,13495,0,0,0,0.980,0,0,
65411,13496,0,0,0,0.975,0,0,
65416,13497,0,0,0,0.985,0,0,
65420,13498,0,0,0,0.985,0,0,
65426,13499,0,0,0,0.983,0,0,
65430,13500,0,0,0,0.984,0,0,
65435,13501,0,0,0,0.982,0,0,
65440,13502,0,0,0,0.984,0,0,
65445,13503,0,0,0,0.977,0,0,
65449,13504,0,0,0,0.984,0,0,
65454,13505,0,0,0,0.980,0,0,
65459,13506,0,0,0,0.981,0,0,
65464,13507,0,0,0,0.995,0,0,
65468,13508,0,0,0,0.991,0,0,
65473,13509,0,0,0,0.981,0,0,
65478,13510,0,0,0,0.976,0,0,
65484,13511,0,0,0,0.981,0,0,
65489,13512,0,0,0,0.977,0,0,
65494,13513,0,0,0,0.979,0,0,
65499,13514,0,0,0,0.984,0,0,
65504,13515,0,0,0,0.983,0,0,
65508,13516,0,0,0,0.979,0,0,
65513,13517,0,0,0,0.989,0,0,
65518,13518,0,0,0,0.988,0,0,
65522,13519,0,0,0,0.992,0,0,
65527,13520,0,0,0,0.986,0,0,
65532,13521,0,0,0,0.982,0,0,
65537,13522,0,0,0,0.979,0,0,
65542,13523,0,0,0,0.973,0,0,
65547,13524,0,0,0,0.985,0,0,
65551,13525,0,0,0,0.990,0,0,
65556,13526,0,0,0,0.995,0,0,
65561,13527,0,0,0,0.999,0,0,
65566,13528,0,0,0,0.996,0,0,
65570,13529,0,0,0,1.000,0,0,
65575,13530,0,0,0,0.992,0,0,
65580,13531,0,0,0,0.985,0,0,
65586,13532,0,0,0,0.990,0,0,
65590,13533,0,0,0,0.992,0,0,
65596,13534,0,0,0,0.984,0,0,
65601,13535,0,0,0,1.000,0,0,
65606,13536,0,0,0,1.005,0,0,
65610,13537,0,0,0,0.999,0,0,
65615,13538,0,0,0,1.005,0,0,
65620,13539,0,0,0,1.009,0,0,
65625,13540,0,0,0,1.000,0,0,
65629,13541,0,0,0,0.998,0,0,
65634,13542,0,0,0,0.995,0,0,
65639,13543,0,0,0,0.995,0,0,
65644,13544,0,0,0,1.123,0,0,
65649,13545,0,0,0,1.013,0,0,
65654,13546,0,0,0,1.011,0,0,
65659,13547,0,0,0,1.019,0,0,
65663,13548,0,0,0,1.019,0,0,
65668,13549,0,0,0,1.017,0,0,
65673,13550,0,0,0,1.028,0,0,
65677,13551,0,0,0,1.023,0,0,
65682,13552,0,0,0,1.012,0,0,
65688,13553,0,0,0,1.019,0,0,
65693,13554,0,0,0,1.021,0,0,
65698,13555,0,0,0,1.015,0,0,
65703,13556,0,0,0,1.001,0,0,
65707,13557,0,0,0,1.005,0,0,
65712,13558,0,0,0,1.004,0,0,
65717,13559,0,0,0,1.012,0,0,
65722,13560,0,0,0,1.014,0,0,
65726,13561,0,0,0,1.016,0,0,
65731,13562,0,0,0,1.005,0,0,
65736,13563,0,0,0,0.998,0,0,
65740,13564,0,0,0,0.998,0,0,
65746,13565,0,0,0,1.007,0,0,
65750,13566,0,0,0,1.009,0,0,
65755,13567,0,0,0,1.023,0,0,
65760,13568,0,0,0,1.015,0,0,
65765,13569,0,0,0,1.016,0,0,
65769,13570,0,0,0,1.011,0,0,
65774,13571,0,0,0,1.004,0,0,
65779,13572,0,0,0,1.001,0,0,
65784,13573,0,0,0,0.992,0,0,
65789,13574,0,0,0,0.991,0,0,
65794,13575,0,0,0,0.995,0,0,
65799,13576,0,0,0,0.986,0,0,
65804,13577,0,0,0,0.994,0,0,
65809,13578,0,0,0,0.982,0,0,
65814,13579,0,0,0,0.976,0,0,
65819,13580,0,0,0,0.970,0,0,
65823,13581,0,0,0,0.975,0,0,
65828,13582,0,0,0,0.963,0,0,
65833,13583,0,0,0,0.958,0,0,
65837,13584,0,0,0,0.954,0,0,
65842,13585,0,0,0,0.954,0,0,
65847,13586,0,0,0,0.961,0,0,
65852,13587,0,0,0,0.955,0,0,
65857,13588,0,0,0,0.959,0,0,
65862,13589,0,0,0,0.956,0,0,
65866,13590,0,0,0,0.954,0,0,
65871,13591,0,0,0,0.960,0,0,
65876,13592,0,0,0,0.945,0,0,
65881,13593,0,0,0,0.951,0,0,
65885,13594,0,0,0,0.941,0,0,
65891,13595,0,0,0,0.951,0,0,
65896,13596,0,0,0,0.967,0,0,
65901,13597,0,0,0,0.976,0,0,
65906,13598,0,0,0,0.981,0,0,
65911,13599,0,0,0,0.990,0,0,
65916,13600,0,0,0,0.984,0,0,
65920,13601,0,0,0,0.980,0,0,
65925,13602,0,0,0,0.983,0,0,
65930,13603,0,0,0,0.977,0,0,
65934,13604,0,0,0,0.985,0,0,
65939,13605,0,0,0,0.991,0,0,
65944,13606,0,0,0,0.984,0,0,
65949,13607,0,0,0,0.997,0,0,
65953,13608,0,0,0,1.010,0,0,
65959,13609,0,0,0,1.021,0,0,
65963,13610,0,0,0,1.027,0,0,
65968,13611,0,0,0,1.027,0,0,
65973,13612,0,0,0,1.025,0,0,
65977,13613,0,0,0,1.014,0,0,
65982,13614,0,0,0,1.011,0,0,
65987,13615,0,0,0,1.009,0,0,
65992,13616,0,0,0,1.017,0,0,
65997,13617,0,0,0,1.035,0,0,
66002,13618,0,0,0,1.041,0,0,
66007,13619,0,0,0,1.047,0,0,
66012,13620,0,0,0,1.040,0,0,
66017,13621,0,0,0,1.038,0,0,
66022,13622,0,0,0,1.027,0,0,
66026,13623,0,0,0,1.014,0,0,
66031,13624,0,0,0,1.021,0,0,
66036,13625,0,0,0,1.024,0,0,
66040,13626,0,0,0,1.026,0,0,
66045,13627,0,0,0,1.043,0,0,
66050,13628,0,0,0,1.029,0,0,
66055,13629,0,0,0,1.018,0,0,
66060,13630,0,0,0,1.025,0,0,
66065,13631,0,0,0,1.009,0,0,
66069,13632,0,0,0,1.014,0,0,
66074,13633,0,0,0,1.006,0,0,
66079,13634,0,0,0,1.007,0,0,
66084,13635,0,0,0,0.880,0,0,
66088,13636,0,0,0,0.996,0,0,
66094,13637,0,0,0,1.003,0,0,
66099,13638,0,0,0,1.124,0,0,
66104,13639,0,0,0,0.982,0,0,
66108,13640,0,0,0,0.977,0,0,
66113,13641,0,0,0,0.965,0,0,
66118,13642,0,0,0,0.957,0,0,
66123,13643,0,0,0,0.948,0,0,
66128,13644,0,0,0,0.948,0,0,
66132,13645,0,0,0,0.937,0,0,
66137,13646,0,0,0,0.938,0,0,
66142,13647,0,0,0,0.957,0,0,
66147,13648,0,0,0,0.958,0,0,
66151,13649,0,0,0,0.964,0,0,
66156,13650,0,0,0,0.965,0,0,
66161,13651,0,0,0,0.939,0,0,
66166,13652,0,0,0,0.936,0,0,
66171,13653,0,0,0,0.927,0,0,
66176,13654,0,0,0,0.938,0,0,
66180,13655,0,0,0,0.936,0,0,
66185,13656,0,0,0,0.952,0,0,
66190,13657,0,0,0,0.949,0,0,
66195,13658,0,0,0,0.954,0,0,
66200,13659,0,0,0,0.958,0,0,
66205,13660,0,0,0,0.965,0,0,
66210,13661,0,0,0,0.967,0,0,
66215,13662,0,0,0,0.970,0,0,
66219,13663,0,0,0,0.969,0,0,
66225,13664,0,0,0,0.986,0,0,
66229,13665,0,0,0,0.989,0,0,
66234,13666,0,0,0,0.990,0,0,
66239,13667,0,0,0,1.002,0,0,
66243,13668,0,0,0,0.999,0,0,
66248,13669,0,0,0,0.877,0,0,
66253,13670,0,0,0,1.013,0,0,
66258,13671,0,0,0,1.020,0,0,
66263,13672,0,0,0,1.020,0,0,
66267,13673,0,0,0,1.021,0,0,
66272,13674,0,0,0,1.033,0,0,
66277,13675,0,0,0,1.040,0,0,
66282,13676,0,0,0,1.041,0,0,
66287,13677,0,0,0,1.042,0,0,
66291,13678,0,0,0,1.059,0,0,
66297,13679,0,0,0,1.051,0,0,
66302,13680,0,0,0,1.060,0,0,
66307,13681,0,0,0,1.057,0,0,
66312,13682,0,0,0,1.050,0,0,
66316,13683,0,0,0,1.057,0,0,
66321,13684,0,0,0,1.048,0,0,
66326,13685,0,0,0,1.046,0,0,
66331,13686,0,0,0,1.045,0,0,
66336,13687,0,0,0,1.044,0,0,
66341,13688,0,0,0,1.029,0,0,
66346,13689,0,0,0,1.026,0,0,
66351,13690,0,0,0,1.020,0,0,
66356,13691,0,0,0,1.017,0,0,
66361,13692,0,0,0,1.009,0,0,
66366,13693,0,0,0,1.005,0,0,
66370,13694,0,0,0,1.006,0,0,
66375,13695,0,0,0,0.992,0,0,
66380,13696,0,0,0,0.987,0,0,
66385,13697,0,0,0,0.975,0,0,
66390,13698,0,0,0,0.980,0,0,
66395,13699,0,0,0,0.968,0,0,
66400,13700,0,0,0,0.959,0,0,
66407,13701,0,0,0,0.946,0,0,
66412,13702,0,0,0,0.948,0,0,
66416,13703,0,0,0,0.951,0,0,
66421,13704,0,0,0,0.937,0,0,
66426,13705,0,0,0,0.938,0,0,
66431,13706,0,0,0,0.940,0,0,
66436,13707,0,0,0,0.930,0,0,
66441,13708,0,0,0,0.948,0,0,
66445,13709,0,0,0,0.950,0,0,
66450,13710,0,0,0,0.960,0,0,
66455,13711,0,0,0,0.952,0,0,
66460,13712,0,0,0,0.956,0,0,
66465,13713,0,0,0,0.949,0,0,
66470,13714,0,0,0,0.946,0,0,
66474,13715,0,0,0,0.951,0,0,
66479,13716,0,0,0,0.943,0,0,
66484,13717,0,0,0,0.946,0,0,
66489,13718,0,0,0,0.947,0,0,
66494,13719,0,0,0,0.947,0,0,
66498,13720,0,0,0,0.965,0,0,
66507,13721,0,0,0,0.978,0,0,
66512,13722,0,0,0,0.995,0,0,
66517,13723,0,0,0,0.993,0,0,
66522,13724,0,0,0,0.979,0,0,
66526,13725,0,0,0,0.976,0,0,
66531,13726,0,0,0,0.980,0,0,
66536,13727,0,0,0,0.983,0,0,
66541,13728,0,0,0,0.989,0,0,
66546,13729,0,0,0,0.989,0,0,
66550,13730,0,0,0,0.990,0,0,
66556,13731,0,0,0,1.124,0,0,
66561,13732,0,0,0,1.006,0,0,
66565,13733,0,0,0,1.015,0,0,
66570,13734,0,0,0,1.014,0,0,
66575,13735,0,0,0,1.026,0,0,
66580,13736,0,0,0,1.035,0,0,
66584,13737,0,0,0,1.056,0,0,
66589,13738,0,0,0,1.064,0,0,
66594,13739,0,0,0,1.064,0,0,
66599,13740,0,0,0,1.054,0,0,
66605,13741,0,0,0,1.043,0,0,
66612,13742,0,0,0,1.033,0,0,
66617,13743,0,0,0,1.044,0,0,
66621,13744,0,0,0,1.046,0,0,
66626,13745,0,0,0,1.054,0,0,
66631,13746,0,0,0,1.051,0,0,
66636,13747,0,0,0,1.051,0,0,
66641,13748,0,0,0,1.051,0,0,
66646,13749,0,0,0,1.041,0,0,
66650,13750,0,0,0,1.029,0,0,
66655,13751,0,0,0,1.022,0,0,
66660,13752,0,0,0,1.033,0,0,
66665,13753,0,0,0,1.019,0,0,
66670,13754,0,0,0,1.025,0,0,
66674,13755,0,0,0,1.017,0,0,
66679,13756,0,0,0,1.023,0,0,
66684,13757,0,0,0,1.020,0,0,
66689,13758,0,0,0,1.021,0,0,
66694,13759,0,0,0,1.012,0,0,
66699,13760,0,0,0,1.020,0,0,
66704,13761,0,0,0,1.004,0,0,
66711,13762,0,0,0,1.123,0,0,
66716,13763,0,0,0,0.980,0,0,
66721,13764,0,0,0,0.984,0,0,
66726,13765,0,0,0,0.972,0,0,
66731,13766,0,0,0,0.966,0,0,
66735,13767,0,0,0,0.961,0,0,
66740,13768,0,0,0,0.964,0,0,
66745,13769,0,0,0,0.964,0,0,
66750,13770,0,0,0,0.952,0,0,
66755,13771,0,0,0,0.954,0,0,
66760,13772,0,0,0,0.958,0,0,
66765,13773,0,0,0,0.949,0,0,
66769,13774,0,0,0,0.938,0,0,
66774,13775,0,0,0,0.944,0,0,
66779,13776,0,0,0,0.940,0,0,
66783,13777,0,0,0,0.941,0,0,
66788,13778,0,0,0,0.936,0,0,
66793,13779,0,0,0,0.942,0,0,
66798,13780,0,0,0,0.933,0,0,
66803,13781,0,0,0,0.933,0,0,
66810,13782,0,0,0,0.947,0,0,
66815,13783,0,0,0,0.946,0,0,
66820,13784,0,0,0,0.965,0,0,
66825,13785,0,0,0,0.957,0,0,
66830,13786,0,0,0,0.971,0,0,
66834,13787,0,0,0,0.980,0,0,
66839,13788,0,0,0,0.985,0,0,
66844,13789,0,0,0,0.998,0,0,
66848,13790,0,0,0,0.996,0,0,
66853,13791,0,0,0,0.991,0,0,
66859,13792,0,0,0,1.001,0,0,
66864,13793,0,0,0,0.991,0,0,
66868,13794,0,0,0,0.985,0,0,
66873,13795,0,0,0,0.995,0,0,
66878,13796,0,0,0,0.994,0,0,
66882,13797,0,0,0,0.999,0,0,
66887,13798,0,0,0,1.003,0,0,
66892,13799,0,0,0,1.010,0,0,
66897,13800,0,0,0,1.013,0,0,
66901,13801,0,0,0,1.013,0,0,
66907,13802,0,0,0,1.017,0,0,
66914,13803,0,0,0,1.005,0,0,
66919,13804,0,0,0,1.008,0,0,
66924,13805,0,0,0,1.004,0,0,
66929,13806,0,0,0,0.999,0,0,
66934,13807,0,0,0,0.989,0,0,
66938,13808,0,0,0,1.119,0,0,
66943,13809,0,0,0,0.994,0,0,
66948,13810,0,0,0,0.999,0,0,
66952,13811,0,0,0,0.997,0,0,
66958,13812,0,0,0,0.993,0,0,
66963,13813,0,0,0,0.998,0,0,
66967,13814,0,0,0,0.882,0,0,
66972,13815,0,0,0,1.012,0,0,
66977,13816,0,0,0,1.009,0,0,
66982,13817,0,0,0,1.015,0,0,
66986,13818,0,0,0,1.004,0,0,
66991,13819,0,0,0,1.010,0,0,
66996,13820,0,0,0,1.007,0,0,
67001,13821,0,0,0,1.120,0,0,
67005,13822,0,0,0,0.975,0,0,
67013,13823,0,0,0,0.981,0,0,
67018,13824,0,0,0,0.984,0,0,
67023,13825,0,0,0,0.984,0,0,
67028,13826,0,0,0,0.998,0,0,
67033,13827,0,0,0,0.989,0,0,
67037,13828,0,0,0,0.993,0,0,
67042,13829,0,0,0,0.990,0,0,
67047,13830,0,0,0,0.993,0,0,
67051,13831,0,0,0,0.996,0,0,
67056,13832,0,0,0,0.996,0,0,
67062,13833,0,0,0,0.991,0,0,
67067,13834,0,0,0,0.991,0,0,
67071,13835,0,0,0,0.987,0,0,
67076,13836,0,0,0,0.992,0,0,
67081,13837,0,0,0,0.992,0,0,
67086,13838,0,0,0,0.990,0,0,
67090,13839,0,0,0,0.992,0,0,
67095,13840,0,0,0,0.994,0,0,
67100,13841,0,0,0,0.989,0,0,
67104,13842,0,0,0,0.995,0,0,
67112,13843,0,0,0,0.986,0,0,
67117,13844,0,0,0,0.990,0,0,
67122,13845,0,0,0,0.990,0,0,
67128,13846,0,0,0,0.991,0,0,
67132,13847,0,0,0,0.987,0,0,
67137,13848,0,0,0,0.979,0,0,
67142,13849,0,0,0,0.975,0,0,
67146,13850,0,0,0,0.977,0,0,
67151,13851,0,0,0,0.979,0,0,
67156,13852,0,0,0,0.979,0,0,
67161,13853,0,0,0,0.985,0,0,
67166,13854,0,0,0,0.984,0,0,
67171,13855,0,0,0,0.979,0,0,
67176,13856,0,0,0,0.988,0,0,
67181,13857,0,0,0,0.996,0,0,
67185,13858,0,0,0,0.988,0,0,
67190,13859,0,0,0,0.995,0,0,
67195,13860,0,0,0,0.996,0,0,
67199,13861,0,0,0,1.124,0,0,
67204,13862,0,0,0,1.007,0,0,
67209,13863,0,0,0,1.012,0,0,
67216,13864,0,0,0,1.018,0,0,
67221,13865,0,0,0,1.018,0,0,
67226,13866,0,0,0,1.016,0,0,
67232,13867,0,0,0,1.124,0,0,
67236,13868,0,0,0,0.992,0,0,
67241,13869,0,0,0,0.994,0,0,
67246,13870,0,0,0,1.123,0,0,
67251,13871,0,0,0,1.011,0,0,
67255,13872,0,0,0,1.005,0,0,
67260,13873,0,0,0,1.011,0,0,
67266,13874,0,0,0,1.011,0,0,
67270,13875,0,0,0,1.001,0,0,
67276,13876,0,0,0,1.002,0,0,
67280,13877,0,0,0,1.000,0,0,
67285,13878,0,0,0,0.876,0,0,
67290,13879,0,0,0,1.022,0,0,
67294,13880,0,0,0,1.021,0,0,
67299,13881,0,0,0,1.014,0,0,
67304,13882,0,0,0,1.013,0,0,
67309,13883,0,0,0,1.005,0,0,
67315,13884,0,0,0,1.009,0,0,
67320,13885,0,0,0,1.009,0,0,
67326,13886,0,0,0,1.002,0,0,
67331,13887,0,0,0,1.002,0,0,
67336,13888,0,0,0,1.001,0,0,
67341,13889,0,0,0,1.002,0,0,
67345,13890,0,0,0,1.000,0,0,
67350,13891,0,0,0,1.125,0,0,
67355,13892,0,0,0,0.999,0,0,
67359,13893,0,0,0,1.003,0,0,
67365,13894,0,0,0,0.992,0,0,
67370,13895,0,0,0,0.990,0,0,
67374,13896,0,0,0,0.984,0,0,
67380,13897,0,0,0,0.976,0,0,
67384,13898,0,0,0,0.975,0,0,
67389,13899,0,0,0,0.981,0,0,
67394,13900,0,0,0,0.977,0,0,
67399,13901,0,0,0,0.971,0,0,
67403,13902,0,0,0,0.970,0,0,
67408,13903,0,0,0,0.972,0,0,
67415,13904,0,0,0,0.974,0,0,
67420,13905,0,0,0,0.971,0,0,
67425,13906,0,0,0,0.970,0,0,
67430,13907,0,0,0,0.978,0,0,
67435,13908,0,0,0,0.983,0,0,
67440,13909,0,0,0,0.979,0,0,
67445,13910,0,0,0,0.973,0,0,
67450,13911,0,0,0,0.975,0,0,
67454,13912,0,0,0,0.984,0,0,
67459,13913,0,0,0,0.989,0,0,
67464,13914,0,0,0,0.986,0,0,
67469,13915,0,0,0,0.988,0,0,
67474,13916,0,0,0,0.999,0,0,
67479,13917,0,0,0,0.991,0,0,
67484,13918,0,0,0,0.980,0,0,
67489,13919,0,0,0,0.989,0,0,
67493,13920,0,0,0,0.996,0,0,
67498,13921,0,0,0,0.994,0,0,
67503,13922,0,0,0,0.879,0,0,
67508,13923,0,0,0,1.004,0,0,
67512,13924,0,0,0,0.993,0,0,
67521,13925,0,0,0,1.002,0,0,
67525,13926,0,0,0,0.992,0,0,
67530,13927,0,0,0,0.978,0,0,
67535,13928,0,0,0,0.984,0,0,
67541,13929,0,0,0,0.978,0,0,
67546,13930,0,0,0,0.991,0,0,
67550,13931,0,0,0,1.006,0,0,
67555,13932,0,0,0,1.124,0,0,
67560,13933,0,0,0,0.991,0,0,
67565,13934,0,0,0,0.991,0,0,
67570,13935,0,0,0,0.986,0,0,
67574,13936,0,0,0,0.996,0,0,
67579,13937,0,0,0,0.990,0,0,
67584,13938,0,0,0,0.986,0,0,
67589,13939,0,0,0,0.982,0,0,
67594,13940,0,0,0,0.982,0,0,
67598,13941,0,0,0,0.989,0,0,
67603,13942,0,0,0,0.989,0,0,
67608,13943,0,0,0,0.995,0,0,
67612,13944,0,0,0,0.995,0,0,
67619,13945,0,0,0,1.007,0,0,
67625,13946,0,0,0,0.875,0,0,
67629,13947,0,0,0,1.004,0,0,
67634,13948,0,0,0,0.991,0,0,
67639,13949,0,0,0,0.988,0,0,
67645,13950,0,0,0,0.988,0,0,
67649,13951,0,0,0,0.883,0,0,
67654,13952,0,0,0,0.998,0,0,
67659,13953,0,0,0,1.001,0,0,
67663,13954,0,0,0,1.006,0,0,
67669,13955,0,0,0,0.994,0,0,
67674,13956,0,0,0,0.995,0,0,
67678,13957,0,0,0,0.986,0,0,
67683,13958,0,0,0,0.999,0,0,
67688,13959,0,0,0,0.991,0,0,
67693,13960,0,0,0,0.988,0,0,
67698,13961,0,0,0,0.989,0,0,
67703,13962,0,0,0,0.986,0,0,
67707,13963,0,0,0,0.981,0,0,
67712,13964,0,0,0,0.984,0,0,
67719,13965,0,0,0,0.979,0,0,
67724,13966,0,0,0,0.994,0,0,
67729,13967,0,0,0,0.991,0,0,
67734,13968,0,0,0,0.993,0,0,
67739,13969,0,0,0,0.993,0,0,
67744,13970,0,0,0,0.988,0,0,
67749,13971,0,0,0,1.001,0,0,
67754,13972,0,0,0,0.998,0,0,
67759,13973,0,0,0,0.992,0,0,
67763,13974,0,0,0,1.004,0,0,
67769,13975,0,0,0,1.001,0,0,
67773,13976,0,0,0,0.997,0,0,
67778,13977,0,0,0,0.992,0,0,
67783,13978,0,0,0,0.996,0,0,
67788,13979,0,0,0,0.997,0,0,
67792,13980,0,0,0,0.988,0,0,
67798,13981,0,0,0,0.999,0,0,
67802,13982,0,0,0,0.988,0,0,
67807,13983,0,0,0,0.996,0,0,
67812,13984,0,0,0,0.994,0,0,
67819,13985,0,0,0,0.997,0,0,
67824,13986,0,0,0,0.876,0,0,
67829,13987,0,0,0,1.004,0,0,
67834,13988,0,0,0,0.995,0,0,
67838,13989,0,0,0,0.999,0,0,
67844,13990,0,0,0,0.993,0,0,
67850,13991,0,0,0,1.000,0,0,
67855,13992,0,0,0,1.001,0,0,
67859,13993,0,0,0,0.996,0,0,
67864,13994,0,0,0,1.004,0,0,
67869,13995,0,0,0,0.998,0,0,
67874,13996,0,0,0,1.005,0,0,
67879,13997,0,0,0,1.016,0,0,
67884,13998,0,0,0,1.019,0,0,
67888,13999,0,0,0,1.023,0,0,
67893,14000,0,0,0,1.019,0,0,
67898,14001,0,0,0,1.016,0,0,
67903,14002,0,0,0,1.007,0,0,
67908,14003,0,0,0,0.994,0,0,
67912,14004,0,0,0,0.988,0,0,
67920,14005,0,0,0,0.984,0,0,
67925,14006,0,0,0,0.989,0,0,
67929,14007,0,0,0,0.979,0,0,
67934,14008,0,0,0,0.988,0,0,
67939,14009,0,0,0,0.985,0,0,
67944,14010,0,0,0,0.995,0,0,
67948,14011,0,0,0,0.985,0,0,
67954,14012,0,0,0,0.982,0,0,
67959,14013,0,0,0,0.969,0,0,
67963,14014,0,0,0,0.969,0,0,
67969,14015,0,0,0,0.963,0,0,
67974,14016,0,0,0,0.965,0,0,
67978,14017,0,0,0,0.968,0,0,
67983,14018,0,0,0,0.968,0,0,
67988,14019,0,0,0,0.963,0,0,
67993,14020,0,0,0,0.976,0,0,
67997,14021,0,0,0,0.979,0,0,
68002,14022,0,0,0,0.979,0,0,
68007,14023,0,0,0,0.988,0,0,
68012,14024,0,0,0,0.993,0,0,
68017,14025,0,0,0,0.986,0,0,
68024,14026,0,0,0,0.992,0,0,
68029,14027,0,0,0,0.988,0,0,
68034,14028,0,0,0,1.004,0,0,
68038,14029,0,0,0,0.997,0,0,
68043,14030,0,0,0,0.995,0,0,
68048,14031,0,0,0,0.996,0,0,
68052,14032,0,0,0,1.123,0,0,
68058,14033,0,0,0,0.991,0,0,
68063,14034,0,0,0,0.996,0,0,
68068,14035,0,0,0,1.004,0,0,
68073,14036,0,0,0,0.879,0,0,
68078,14037,0,0,0,1.002,0,0,
68083,14038,0,0,0,0.997,0,0,
68088,14039,0,0,0,0.996,0,0,
68092,14040,0,0,0,0.998,0,0,
68097,14041,0,0,0,1.008,0,0,
68102,14042,0,0,0,1.015,0,0,
68107,14043,0,0,0,1.021,0,0,
68112,14044,0,0,0,1.019,0,0,
68116,14045,0,0,0,1.011,0,0,
68123,14046,0,0,0,1.002,0,0,
68128,14047,0,0,0,0.997,0,0,
68133,14048,0,0,0,1.000,0,0,
68138,14049,0,0,0,1.009,0,0,
68143,14050,0,0,0,1.012,0,0,
68147,14051,0,0,0,1.012,0,0,
68152,14052,0,0,0,1.005,0,0,
68157,14053,0,0,0,0.879,0,0,
68162,14054,0,0,0,1.000,0,0,
68167,14055,0,0,0,0.991,0,0,
68172,14056,0,0,0,0.997,0,0,
68177,14057,0,0,0,1.000,0,0,
68182,14058,0,0,0,1.002,0,0,
68187,14059,0,0,0,0.988,0,0,
68191,14060,0,0,0,0.992,0,0,
68196,14061,0,0,0,0.993,0,0,
68201,14062,0,0,0,0.987,0,0,
68206,14063,0,0,0,0.992,0,0,
68211,14064,0,0,0,1.002,0,0,
68216,14065,0,0,0,1.000,0,0,
68223,14066,0,0,0,0.998,0,0,
68228,14067,0,0,0,0.995,0,0,
68233,14068,0,0,0,0.992,0,0,
68238,14069,0,0,0,0.980,0,0,
68242,14070,0,0,0,0.968,0,0,
68247,14071,0,0,0,0.979,0,0,
68252,14072,0,0,0,0.987,0,0,
68256,14073,0,0,0,0.975,0,0,
68261,14074,0,0,0,0.977,0,0,
68267,14075,0,0,0,0.977,0,0,
68272,14076,0,0,0,0.978,0,0,
68277,14077,0,0,0,0.976,0,0,
68282,14078,0,0,0,0.979,0,0,
68286,14079,0,0,0,0.973,0,0,
68291,14080,0,0,0,0.979,0,0,
68296,14081,0,0,0,0.994,0,0,
68301,14082,0,0,0,0.987,0,0,
68305,14083,0,0,0,0.990,0,0,
68310,14084,0,0,0,0.994,0,0,
68315,14085,0,0,0,0.990,0,0,
68320,14086,0,0,0,0.990,0,0,
68328,14087,0,0,0,0.997,0,0,
68333,14088,0,0,0,1.007,0,0,
68338,14089,0,0,0,1.012,0,0,
68342,14090,0,0,0,1.018,0,0,
68347,14091,0,0,0,1.013,0,0,
68352,14092,0,0,0,1.016,0,0,
68356,14093,0,0,0,1.021,0,0,
68361,14094,0,0,0,1.026,0,0,
68366,14095,0,0,0,1.013,0,0,
68372,14096,0,0,0,1.004,0,0,
68377,14097,0,0,0,1.013,0,0,
68382,14098,0,0,0,1.025,0,0,
68387,14099,0,0,0,1.022,0,0,
68391,14100,0,0,0,1.019,0,0,
68396,14101,0,0,0,1.008,0,0,
68401,14102,0,0,0,1.007,0,0,
68406,14103,0,0,0,1.009,0,0,
68410,14104,0,0,0,0.996,0,0,
68415,14105,0,0,0,1.001,0,0,
68420,14106,0,0,0,0.995,0,0,
68427,14107,0,0,0,0.996,0,0,
68432,14108,0,0,0,1.015,0,0,
68437,14109,0,0,0,0.988,0,0,
68442,14110,0,0,0,0.988,0,0,
68446,14111,0,0,0,0.985,0,0,
68451,14112,0,0,0,0.988,0,0,
68456,14113,0,0,0,0.984,0,0,
68461,14114,0,0,0,0.983,0,0,
68465,14115,0,0,0,0.971,0,0,
68470,14116,0,0,0,0.981,0,0,
68476,14117,0,0,0,0.979,0,0,
68481,14118,0,0,0,0.994,0,0,
68486,14119,0,0,0,0.995,0,0,
68491,14120,0,0,0,0.995,0,0,
68495,14121,0,0,0,1.004,0,0,
